cell,formula,cached_value
E481,,10.5
F481,=E481*D481,0
B482,,25mm E/F PE TEE
C482,,ea
E482,,0
F482,=E482*D482,0
B483,,25mm E/F PE Coupling
C483,,ea
E483,,4.5
F483,=E483*D483,0
B484,,25PEx25Fi E/F PE Adapter
C484,,ea
E484,,4
F484,=E484*D484,0
B485,,25PEx25Mi E/F PE Adapter
C485,,ea
E485,,17
F485,=E485*D485,0
B486,,25PEx20Fi E/F PE Adapter
C486,,ea
E486,,17.5
F486,=E486*D486,0
B487,,25PEx20Mi E/F PE Adapter
C487,,ea
E487,,4.5
F487,=E487*D487,0
B488,,25mm E/F PE End Cap
C488,,ea
E488,,2
F488,=E488*D488,0
B489,,25mm E/F PE End Plug
C489,,ea
E489,,8.5
F489,=E489*D489,0
A490,,HIDDEN
C490,,ea
E490,,4
F490,=E490*D490,0
B491,,100mm CU Crimp 90 DEG FxF Elbow
F491,=E491*D491,0
B492,,100mm CU Crimp 45 DEG FxF Elbow
C492,,ea
E492,,137
F492,=E492*D492,0
B493,,100mm CU Crimp Tee
C493,,ea
E493,,139.5
F493,=E493*D493,0
B494,,100x50x100 CU Crimp Tee
C494,,ea
E494,,183
F494,=E494*D494,0
B495,,100x50 CU Crimp Reducer
C495,,ea
E495,,184.5
F495,=E495*D495,0
B496,,100mm CU Crimp Repair Coupling
C496,,ea
E496,,56
F496,=E496*D496,0
B497,,100mm CU Crimp Coupling
C497,,ea
E497,,103
F497,=E497*D497,0
B498,,100Cu x 100Flange CU Crimp Coupling
C498,,ea
E498,,95
F498,=E498*D498,0
B499,,80mm x 65mm Cu Reducer 
C499,,ea
D499,,1
E499,,100
F499,=E499*D499,100
B500,,65mm Cu Crimp Tee 
C500,,ea
D500,,6
E500,,130.1
F500,=E500*D500,780.5999999999999
B501,,65mmX 50 Cu WAT Crimp Reducer
C501,,ea
D501,,1
E501,,60
F501,=E501*D501,60
B502,,65mmX 32 Cu WAT Crimp Reducer
C502,,ea
D502,,3
E502,,55
F502,=E502*D502,165
B503,,65 mmX 20 Cu WAT Crimp Reducer
C503,,ea
D503,,3
E503,,50
F503,=E503*D503,150
B504,,50mm CU Crimp 90 DEG FxF Elbow
C504,,ea
E504,,99.5
F504,=E504*D504,0
B505,,50mm CU Crimp 45 DEG FxF Elbow
C505,,ea
E505,,33.5
F505,=E505*D505,0
B506,,50mm CU Crimp Tee
C506,,ea
D506,,18
E506,,56.35
F506,=E506*D506,1014.3000000000001
B507,,50x40x50 CU Crimp Tee
C507,,ea
E507,,60.5
F507,=E507*D507,0
B508,,50x40x40 CU Crimp Tee
C508,,ea
E508,,61
F508,=E508*D508,0
B509,,50x32x50 CU Crimp Tee
C509,,ea
E509,,65
F509,=E509*D509,0
B510,,50x32x32 CU Crimp Tee
C510,,ea
E510,,65
F510,=E510*D510,0
B511,,50x32x40 CU Crimp Tee
C511,,ea
E511,,65
F511,=E511*D511,0
B512,,50x25x50 CU Crimp Tee
C512,,ea
E512,,65
F512,=E512*D512,0
B513,,50x20x50 CU Crimp Tee
C513,,ea
E513,,45
F513,=E513*D513,0
B514,,50x15x50 CU Crimp Tee
C514,,ea
E514,,55
F514,=E514*D514,0
B515,,50x40 CU Crimp Reducer
C515,,ea
E515,,55
F515,=E515*D515,0
B516,,50x32 CU Crimp Reducer
C516,,ea
E516,,21.5
F516,=E516*D516,0
B517,,50x25 CU Crimp Reducer
C517,,ea
D517,,1
E517,,34.92
F517,=E517*D517,34.92
B518,,50x20 CU Crimp Reducer
C518,,ea
D518,,6
E518,,35
F518,=E518*D518,210
B519,,50x15 CU Crimp Reducer
C519,,ea
E519,,22
F519,=E519*D519,0
B520,,50Cu x 50Mi CU Crimp Adapter
C520,,ea
E520,,22
F520,=E520*D520,0
B521,,50Cu x 50Fi CU Crimp Adapter
C521,,ea
E521,,78
F521,=E521*D521,0
B522,,50mm CU Crimp Repair Coupling
C522,,ea
E522,,89
F522,=E522*D522,0
B523,,50mm CU Crimp Coupling
C523,,ea
E523,,21
F523,=E523*D523,0
B524,,50Cu x 50Flange CU Crimp Coupling
C524,,ea
E524,,21
F524,=E524*D524,0
B525,,50mm CU Crimp Cap
C525,,ea
E525,,0
F525,=E525*D525,0
B526,,50Cu x W69/Barrell Barrell Union CU Crimp
C526,,ea
E526,,0
F526,=E526*D526,0
B527,,40mm CU Crimp 90 DEG FxF Elbow
C527,,ea
E527,,0
F527,=E527*D527,0
B528,,40mm CU Crimp 45 DEG FxF Elbow
C528,,ea
E528,,0
F528,=E528*D528,0
B529,,40mm CU Crimp 90 DEG MxF Elbow
C529,,ea
E529,,0
F529,=E529*D529,0
B530,,40mm CU Crimp 45 DEG MxF Elbow
C530,,ea
E530,,0
F530,=E530*D530,0
B531,,40mm CU Crimp Tee
C531,,ea
E531,,0
F531,=E531*D531,0
B532,,40x32x40 CU Crimp Tee
C532,,ea
E532,,0
F532,=E532*D532,0
B533,,40x32x32 CU Crimp Tee
C533,,ea
E533,,0
F533,=E533*D533,0
B534,,40x32x25 CU Crimp Tee
C534,,ea
E534,,0
F534,=E534*D534,0
B535,,40x25x40 CU Crimp Tee
C535,,ea
E535,,0
F535,=E535*D535,0
B536,,40x25x20 CU Crimp Tee
C536,,ea
E536,,0
F536,=E536*D536,0
B537,,40x20x40 CU Crimp Tee
C537,,ea
E537,,0
F537,=E537*D537,0
B538,,40x15x40 CU Crimp Tee
C538,,ea
E538,,0
F538,=E538*D538,0
B539,,40x32 CU Crimp Reducer
C539,,ea
E539,,0
F539,=E539*D539,0
B540,,40x25 CU Crimp Reducer
C540,,ea
E540,,0
F540,=E540*D540,0
B541,,40x20 CU Crimp Reducer
C541,,ea
E541,,0
F541,=E541*D541,0
B542,,40x15 CU Crimp Reducer
C542,,ea
E542,,0
F542,=E542*D542,0
B543,,40Cu x 40Mi CU Crimp Adapter
C543,,ea
E543,,0
F543,=E543*D543,0
B544,,40Cu x 40Fi CU Crimp Adapter
C544,,ea
E544,,0
F544,=E544*D544,0
B545,,40mm CU Crimp Repair Coupling
C545,,ea
E545,,0
F545,=E545*D545,0
B546,,40mm CU Crimp Coupling
C546,,ea
E546,,0
F546,=E546*D546,0
B547,,40Cu x 40Flange CU Crimp Coupling
C547,,ea
E547,,0
F547,=E547*D547,0
B548,,40mm CU Crimp Cap
C548,,ea
E548,,0
F548,=E548*D548,0
B549,,40Cu x W69/Barrell Barrell Union CU Crimp
C549,,ea
E549,,0
F549,=E549*D549,0
B550,,32mm CU Crimp 90 DEG FxF Elbow
C550,,ea
E550,,0
F550,=E550*D550,0
B551,,32mm CU Crimp 45 DEG FxF Elbow
C551,,ea
E551,,0
F551,=E551*D551,0
B552,,32mm CU Crimp 90 DEG MxF Elbow
C552,,ea
E552,,0
F552,=E552*D552,0
B553,,32mm CU Crimp 45 DEG MxF Elbow
C553,,ea
E553,,0
F553,=E553*D553,0
B554,,32mm CU Crimp Tee
C554,,ea
E554,,0
F554,=E554*D554,0
B555,,32x25x32 CU Crimp Tee
C555,,ea
E555,,18.54
F555,=E555*D555,0
B556,,32x25x20 CU Crimp Tee
C556,,ea
E556,,0
F556,=E556*D556,0
B557,,32x20x32 CU Crimp Tee
C557,,ea
E557,,0
F557,=E557*D557,0
B558,,32x20x20 CU Crimp Tee
C558,,ea
E558,,18.35
F558,=E558*D558,0
B559,,32x20x15 CU Crimp Tee
C559,,ea
E559,,0
F559,=E559*D559,0
B560,,32x15x32 CU Crimp Tee
C560,,ea
E560,,0
F560,=E560*D560,0
B561,,32x15x25 CU Crimp Tee
C561,,ea
E561,,0
F561,=E561*D561,0
B562,,32x15x20 CU Crimp Tee
C562,,ea
E562,,0
F562,=E562*D562,0
B563,,32x15x15 CU Crimp Tee
C563,,ea
E563,,0
F563,=E563*D563,0
B564,,COUPLING RED CU KEMPRESS WATER 32MM X 25MM
C564,,ea
D564,,1
E564,,20
F564,=E564*D564,20
B565,,32x20 CU Crimp Reducer
C565,,ea
D565,,1
E565,,16.33
F565,=E565*D565,16.33
B566,,32x15 CU Crimp Reducer
C566,,ea
E566,,0
F566,=E566*D566,0
B567,,32Cu x 32Mi CU Crimp Adapter
C567,,ea
E567,,0
F567,=E567*D567,0
B568,,32Cu x 32Fi CU Crimp Adapter
C568,,ea
E568,,0
F568,=E568*D568,0
B569,,32mm CU Crimp Repair Coupling
C569,,ea
E569,,0
F569,=E569*D569,0
B570,,32mm CU Crimp Coupling
C570,,ea
E570,,0
F570,=E570*D570,0
B571,,32mm CU Crimp Cap
C571,,ea
E571,,0
F571,=E571*D571,0
B572,,32Cu x W69/Barrell Barrell Union CU Crimp
C572,,ea
E572,,0
F572,=E572*D572,0
B573,,25mm CU Crimp 90 DEG FxF Elbow
C573,,ea
E573,,0
F573,=E573*D573,0
B574,,25mm CU Crimp 45 DEG FxF Elbow
C574,,ea
E574,,0
F574,=E574*D574,0
B575,,25mm CU Crimp 90 DEG MxF Elbow
C575,,ea
E575,,0
F575,=E575*D575,0
B576,,25mm CU Crimp 45 DEG MxF Elbow
C576,,ea
E576,,0
F576,=E576*D576,0
B577,,25mm CU Crimp Tee
C577,,ea
E577,,0
F577,=E577*D577,0
B578,,25x20x25 CU Crimp Tee
C578,,ea
E578,,0
F578,=E578*D578,0
B579,,25x20x20 CU Crimp Tee
C579,,ea
E579,,0
F579,=E579*D579,0
B580,,25x20x15 CU Crimp Tee
C580,,ea
E580,,0
F580,=E580*D580,0
B581,,25x15x25 CU Crimp Tee
C581,,ea
E581,,0
F581,=E581*D581,0
B582,,25x15x20 CU Crimp Tee
C582,,ea
E582,,0
F582,=E582*D582,0
B583,,25x15x15 CU Crimp Tee
C583,,ea
E583,,0
F583,=E583*D583,0
B584,,25x20 CU Crimp Reducer
C584,,ea
E584,,0
F584,=E584*D584,0
B585,,25x15 CU Crimp Reducer
C585,,ea
E585,,0
F585,=E585*D585,0
B586,,25Cu x 25Mi CU Crimp Adapter
C586,,ea
E586,,0
F586,=E586*D586,0
B587,,25Cu x 25Fi CU Crimp Adapter
C587,,ea
E587,,0
F587,=E587*D587,0
B588,,25mm CU Crimp Repair Coupling
C588,,ea
E588,,0
F588,=E588*D588,0
B589,,25mm CU Crimp Coupling
C589,,ea
E589,,0
F589,=E589*D589,0
B590,,25mm CU Crimp Cap
C590,,ea
E590,,0
F590,=E590*D590,0
B591,,25Cu x W69/Barrell Barrell Union CU Crimp
C591,,ea
E591,,0
F591,=E591*D591,0
B592,,20mm CU Crimp 90 DEG FxF Elbow
C592,,ea
E592,,0
F592,=E592*D592,0
B593,,20mm CU Crimp 45 DEG FxF Elbow
C593,,ea
E593,,0
F593,=E593*D593,0
B594,,20mm CU Crimp 90 DEG MxF Elbow
C594,,ea
E594,,0
F594,=E594*D594,0
B595,,20mm CU Crimp 45 DEG MxF Elbow
C595,,ea
E595,,0
F595,=E595*D595,0
B596,,20mm CU Crimp Tee
C596,,ea
E596,,0
F596,=E596*D596,0
B597,,20x15x20 CU Crimp Tee
C597,,ea
E597,,5.61
F597,=E597*D597,0
B598,,20x15x15 CU Crimp Tee
C598,,ea
E598,,0
F598,=E598*D598,0
B599,,20x15 CU Crimp Reducer
C599,,ea
E599,,0
F599,=E599*D599,0
B600,,20Cu x 20Mi CU Crimp Adapter
C600,,ea
E600,,0
F600,=E600*D600,0
B601,,20Cu x 20Fi CU Crimp Adapter
C601,,ea
E601,,0
F601,=E601*D601,0
B602,,20mm CU Crimp Repair Coupling
C602,,ea
E602,,0
F602,=E602*D602,0
B603,,20mm CU Crimp Coupling
C603,,ea
E603,,0
F603,=E603*D603,0
B604,,20mm CU Crimp Cap
C604,,ea
E604,,0
F604,=E604*D604,0
B605,,20Cu x W69/Barrell Barrell Union CU Crimp
C605,,ea
E605,,0
F605,=E605*D605,0
B606,,15mm CU Crimp 90 DEG FxF Elbow
C606,,ea
E606,,0
F606,=E606*D606,0
B607,,15mm CU Crimp 45 DEG FxF Elbow
C607,,ea
E607,,0
F607,=E607*D607,0
B608,,15mm CU Crimp 90 DEG MxF Elbow
C608,,ea
E608,,0
F608,=E608*D608,0
B609,,15mm CU Crimp 45 DEG MxF Elbow
C609,,ea
E609,,0
F609,=E609*D609,0
B610,,15mm CU Crimp Tee
C610,,ea
E610,,0
F610,=E610*D610,0
B611,,15Cu x 15Mi CU Crimp Adapter
C611,,ea
E611,,0
F611,=E611*D611,0
B612,,15Cu x 15Fi CU Crimp Adapter
C612,,ea
E612,,0
F612,=E612*D612,0
B613,,"15Cu Fi BP, wall elbow"
C613,,ea
E613,,0
F613,=E613*D613,0
B614,,"15Cu Mi BP, Wall elbow  - 90 Long"
C614,,ea
E614,,0
F614,=E614*D614,0
B615,,"15Cu Mi BP, Wall elbow  - 120+ Long"
C615,,ea
E615,,0
F615,=E615*D615,0
B616,,15mm CU Crimp Repair Coupling
C616,,ea
E616,,0
F616,=E616*D616,0
B617,,15mm CU Crimp Coupling
C617,,ea
E617,,0
F617,=E617*D617,0
B618,,15mm CU Crimp Cap
C618,,ea
E618,,0
F618,=E618*D618,0
B619,,15Cu x W69/Barrell Barrell Union CU Crimp
C619,,ea
E619,,0
F619,=E619*D619,0
B620,,50mm Ball Valve Fi
C620,,ea
E620,,0
F620,=E620*D620,0
B621,,40mm Ball Valve Fi
C621,,ea
E621,,0
F621,=E621*D621,0
B622,,32mm Ball Valve Fi
C622,,ea
E622,,0
F622,=E622*D622,0
B623,,25mm Ball Valve Fi
C623,,ea
E623,,26.25
F623,=E623*D623,0
B624,,20mm Ball Valve Fi
C624,,ea
E624,,0
F624,=E624*D624,0
B625,,15mm Ball Valve Fi
C625,,ea
E625,,0
F625,=E625*D625,0
B626,,50mm Mi BRS Nipple
C626,,ea
E626,,0
F626,=E626*D626,0
B627,,50mm Fi BRS Socket
C627,,ea
E627,,0
F627,=E627*D627,0
B628,,50mm Mi BRS Union
C628,,ea
E628,,0
F628,=E628*D628,0
B629,,50mm Fi BRS Union
C629,,ea
E629,,0
F629,=E629*D629,0
B630,,50mm BRS Plug
C630,,ea
E630,,0
F630,=E630*D630,0
B631,,50mm BRS Cap
C631,,ea
E631,,0
F631,=E631*D631,0
B632,,40mm Mi BRS Nipple
C632,,ea
E632,,0
F632,=E632*D632,0
B633,,40mm Fi BRS Socket
C633,,ea
E633,,0
F633,=E633*D633,0
B634,,40mm Mi BRS Union
C634,,ea
E634,,0
F634,=E634*D634,0
B635,,40mm Fi BRS Union
C635,,ea
E635,,0
F635,=E635*D635,0
B636,,40mm BRS Plug
C636,,ea
E636,,0
F636,=E636*D636,0
B637,,40mm BRS Cap
C637,,ea
E637,,0
F637,=E637*D637,0
B638,,32mm Mi BRS Nipple
C638,,ea
E638,,0
F638,=E638*D638,0
B639,,32mm Fi BRS Socket
C639,,ea
E639,,0
F639,=E639*D639,0
B640,,32mm Mi BRS Union
C640,,ea
E640,,0
F640,=E640*D640,0
B641,,32mm Fi BRS Union
C641,,ea
E641,,0
F641,=E641*D641,0
B642,,32mm BRS Plug
C642,,ea
E642,,0
F642,=E642*D642,0
B643,,32mm BRS Cap
C643,,ea
E643,,0
F643,=E643*D643,0
B644,,25mm Mi BRS Nipple
C644,,ea
E644,,0
F644,=E644*D644,0
B645,,25mm Fi BRS Socket
C645,,ea
E645,,0
F645,=E645*D645,0
B646,,25mm Mi BRS Union
C646,,ea
E646,,0
F646,=E646*D646,0
B647,,25mm Fi BRS Union
C647,,ea
E647,,0
F647,=E647*D647,0
B648,,25mm BRS Plug
C648,,ea
E648,,0
F648,=E648*D648,0
B649,,25mm BRS Cap
C649,,ea
E649,,0
F649,=E649*D649,0
C650,,ea
E650,,0
F650,=E650*D650,0
B651,,20mm pex Pipe - Black
E651,,0
F651,=E651*D651,0
B652,,15mm Pex pipe - Black
C652,,m
E652,,0
F652,=E652*D652,0
B653,,15mm Pex pipe - Red
C653,,m
E653,,0
F653,=E653*D653,0
B654,,20 pex Elbow
C654,,m
E654,,0
F654,=E654*D654,0
B655,,20 Pex TEE
C655,,ea
E655,,0
F655,=E655*D655,0
B656,,20x15 Pex TEE
C656,,ea
E656,,0
F656,=E656*D656,0
B657,,20 PEX Mi Adapter
C657,,ea
E657,,0
F657,=E657*D657,0
B658,,20 PEX Fi Adapter
C658,,ea
E658,,0
F658,=E658*D658,0
B659,,20x15 Pex Reducer
C659,,ea
E659,,0
F659,=E659*D659,0
B660,,20 PEXxCU Crimp conversion coupling
C660,,ea
E660,,0
F660,=E660*D660,0
B661,,20 PEX Straight coupling
C661,,ea
E661,,0
F661,=E661*D661,0
B662,,15 Pex Elbow
C662,,ea
E662,,0
F662,=E662*D662,0
B663,,15 Pex TEE
C663,,ea
E663,,0
F663,=E663*D663,0
B664,,15 PEXMi Adapter
C664,,ea
E664,,0
F664,=E664*D664,0
B665,,15 PEX Fi Adapter
C665,,ea
E665,,0
F665,=E665*D665,0
B666,,"15 PEX Fi BP, wall elbow"
C666,,ea
E666,,0
F666,=E666*D666,0
B667,,"15 PEX Mi BP, Wall elbow  - 90 Long"
C667,,ea
E667,,0
F667,=E667*D667,0
B668,,"15 PEX Mi BP, Wall elbow  - 120+ Long"
C668,,ea
E668,,0
F668,=E668*D668,0
B669,,15 PEXxCU Crimp conversion coupling
C669,,ea
E669,,0
F669,=E669*D669,0
B670,,15 PEX Straight coupling
C670,,ea
E670,,0
F670,=E670*D670,0
C671,,ea
E671,,0
F671,=E671*D671,0
B672,,Hose Taps Complete
C672,,ea
D672,,3
E672,,56
F672,=E672*D672,168
B673,,100 FL DICL SLUICE VALVE 
C673,,ea
E673,,202.94
F673,=E673*D673,0
B674,," 125PE*4"" (100mm) - MaxiStub W/Stainless Steel Backing Ring"
C674,,ea
E674,,92.67
F674,=E674*D674,0
B675,,100mm PE*DI Gasket Kit Complete  Parts & Labour
C675,,ea
E675,,24.71
F675,=E675*D675,0
B676,,100mm DI*DI Gasket Kit Complete
C676,,ea
E676,,20
F676,=E676*D676,0
B677,,Valve Spindle Riser - 600Long
C677,,ea
E677,,136.94
F677,=E677*D677,0
B678,,100mm Dual Pillar Hydrant Complete_ RG Base 1500 High w/landing Valves_OPTION
C678,,ea
E678,,365
F678,=E678*D678,0
B679,,125mm PE x 100mm GALV ADAPTER - Acutech Brand
C679,,ea
E679,,201.43
F679,=E679*D679,0
B680,,Red caps and chain - suit 65mm QLD Landing valve
C680,,ea
E680,,5
F680,=E680*D680,0
B681,,RPZD  32mm
C681,,ea
E681,,853
F681,=E681*D681,0
B682,,RPZD  20mm
C682,,ea
E682,,503
F682,=E682*D682,0
B683,,RPZD 100mm
C683,,ea
E683,,1809.63
F683,=E683*D683,0
B684,,Office - Water & Rough IN
C684,,ea
E684,,1650
F684,=E684*D684,0
B685,,Ofice - NOGINS & Fixings
C685,,ea
E685,,160
F685,=E685*D685,0
B686,,Safety shr fittings
C686,,ea
E686,,750
F686,=E686*D686,0
B687,,In Grnd Fittings misc
C687,,ea
E687,,450
F687,=E687*D687,0
B688,,Abv Grnd Fittings misc
C688,,ea
E688,,1250
F688,=E688*D688,0
B689,,HWU quickie kit
C689,,ea
E689,,190
F689,=E689*D689,0
B690,,TMV
C690,,ea
E690,,412.59
F690,=E690*D690,0
B691,,20mm Isolavtive valve 
C691,,ea
D691,,2
E691,,18.65
F691,=E691*D691,37.3
B692,,25mm Isolavtive valve 
C692,,ea
D692,,4
E692,,26.55
F692,=E692*D692,106.2
B693,,50mm Isolavtive valve 
C693,,ea
D693,,3
E693,,92.1
F693,=E693*D693,276.29999999999995
B694,,450 SQ PIT
C694,,ea
E694,,30
F694,=E694*D694,0
B695,,Dock Office Water Mat
C695,,ea
E695,,1850
F695,=E695*D695,0
B696,,25mm RPZD 
C696,,ea
E696,,1800
F696,=E696*D696,0
C697,,ea
F697,=E697*D697,0
B698,,misc. 
F698,=E698*D698,0
B699,,150mm isolation valve in valve pit (connect to authority watermain )
C699,,ea
E699,,3800
F699,=E699*D699,0
B700,,25mm DCW Isolation vlave in valve pit with path box cover 
C700,,ea
E700,,371.37
F700,=E700*D700,0
B701,,	25mm water meter in tamper steel cage with isolative valves in both side 
C701,,ea
E701,=430.67+38.37,469.04
F701,=E701*D701,0
B702,,TMV in Box
C702,,ea
E702,=141.13+18.87+18.87+480.93,659.8
F702,=E702*D702,0
B703,,100 mm Water meter 
C703,,ea
E703,,587.96
F703,=E703*D703,0
B704,,90 valve in pit 
C704,,ea
D704,,1
E704,,900
F704,=E704*D704,900
B705,,32 valve in pit 
C705,,ea
E705,,641.58
F705,=E705*D705,0
B706,,50mm control valve 
C706,,ea
E706,,50
F706,=E706*D706,0
B707,,TLV under basin 
C707,,ea
E707,,31.71
F707,=E707*D707,0
B708,,AUTOMATIC TRAP PRIMER 
C708,,ea
E708,,146.09
F708,=E708*D708,0
C709,,ea
E709,,99.49
F709,=E709*D709,0
B711,,SEWER DRAINAGE - 
B712,,Description
B714,,PIPE DWV PVC S/WELD  150MM - In Grnd 
C714,,m
E714,,14.489999999999998
F714,=E714*D714,0
B715,,PIPE DWV SN8 PVC S/WELD  100MM
C715,,m
D715,,371
E715,,9.5496
F715,=E715*D715,3542.9016
B716,,150MM * 45D PVC JUNCTION 
C716,,ea
E716,,9.66
F716,=E716*D716,0
B717,,100MM * 45D PVC JUNCTION 
C717,,ea
D717,,31
E717,,4.7886
F717,=E717*D717,148.4466
B718,,150MM X 100MM 45D PVC JUNCTION 
C718,,ea
E718,,13.799999999999999
F718,=E718*D718,0
B719,,100*50 PVC DWV JUNCTION 
C719,,ea
E719,,6.5274
F719,=E719*D719,0
B720,,100MM * 65 PVC PVC JUNCTION 
C720,,ea
E720,,8.5974
F720,=E720*D720,0
B721,,150MM X 45 Deg Bend 
C721,,ea
E721,,6.8999999999999995
F721,=E721*D721,0
B722,,150MM X 90 Deg Bend 
C722,,ea
E722,,6.8999999999999995
F722,=E722*D722,0
B723,,100MM X 90Deg Bend
C723,,ea
D723,,52
E723,,2.5667999999999997
F723,=E723*D723,133.47359999999998
B724,,100MM X 45Deg Bend
C724,,ea
D724,,35
E724,,2.33082
F724,=E724*D724,81.5787
B725,,DWV PIPE REDUCER 150X100mm
C725,,ea
E725,,5.52
F725,=E725*D725,0
B726,,DWV PIPE REDUCER 100 X 50mm
C726,,ea
E726,,2.6771999999999996
F726,=E726*D726,0
B727,,PIPE DWV PVC S/WELD  100MM - In Grnd 
C727,,m
E727,,6.8999999999999995
F727,=E727*D727,0
B728,,PIPE DWV PVC S/WELD  65MM - In Grnd 
C728,,m
D728,,61
E728,,5.52
F728,=E728*D728,336.71999999999997
B729,,63 HDPE PN12.5 SDR11 - BLACK or CREAM - In Grnd 
C729,,m
E729,,8.7354
F729,=E729*D729,0
B730,,PIPE DWV PVC S/WELD  50mm
C730,,m
D730,,104
E730,,3.726
F730,=E730*D730,387.504
B731,,PIPE DWV PVC S/WELD  40mm
C731,,m
E731,,2.8979999999999997
F731,=E731*D731,0
B732,,65MM * 45D PVC JUNCTION 
C732,,ea
D732,,9
E732,,3.5
F732,=E732*D732,31.5
B733,,50MM * 45D PVC JUNCTION 
C733,,ea
D733,,3
E733,,3
F733,=E733*D733,9
B734,,DWV BEND 65X 90 DEG
C734,,ea
D734,,24
E734,,2.3322
F734,=E734*D734,55.97279999999999
B735,,DWV BEND 65X 90 DEG
C735,,ea
D735,,18
E735,,2.33
F735,=E735*D735,41.94
B736,,DWV BEND 40 X 85 DEG
C736,,ea
E736,,4.14
F736,=E736*D736,0
B737,,DWV BEND 50 X 45 DEG
C737,,ea
D737,,16
E737,,0.9384
F737,=E737*D737,15.0144
B738,,DWV BEND 50 X85 DEG 
C738,,ea
D738,,14
E738,,11.716199999999999
F738,=E738*D738,164.02679999999998
B739,,50mm Condensate INSULATION
C739,,m
E739,,14
F739,=E739*D739,0
B740,,100mm Condensate INSULATION
C740,,m
E740,,6
F740,=E740*D740,0
F741,=E741*D741,0
B742,,150mm - Gas Tight H/D Cast Iron Clearout (Peepeye)
C742,,ea
E742,,40
F742,=E742*D742,0
B743,,150mm Clear Out Cover - L/D - Brass
C743,,ea
E743,,30
F743,=E743*D743,0
B744,,100mm - Gas Tight H/D Cast Iron Clearout (Peepeye)
C744,,ea
D744,,8
E744,,33
F744,=E744*D744,264
B745,,100mm Clear Out Cover - L/D - Brass
C745,,ea
D745,,8
E745,,23.26
F745,=E745*D745,186.08
B746,,100 mm Inspection Opening 
C746,,ea
E746,,50
F746,=E746*D746,0
B747,,100mm Trapped point - 100mm Gully Trap
C747,,ea
E747,,7.65
F747,=E747*D747,0
B748,,FWG - 100mm Gully Trap
C748,,ea
E748,,7.65
F748,=E748*D748,0
B749,,FWG - 100mm 4-way Riser
C749,,ea
E749,,13.59
F749,=E749*D749,0
B750,,FWG - Grate - Tile Insert 100*100 Chrome Plated
C750,,ea
E750,,0
F750,=E750*D750,0
B751,,In-Wall TD & View Panel - SS
C751,,ea
E751,,75
F751,=E751*D751,0
F752,=E752*D752,0
B753,,100mm PVC 10mm nut hanging clip
C753,,ea
E753,,2
F753,=E753*D753,0
B754,,50mm PVC 10mm nut hanging clip
C754,,ea
E754,,1.5
F754,=E754*D754,0
B755,,10mm Zinc Threaded Rod
C755,,m
E755,=E644,0
F755,=E755*D755,0
F756,=E756*D756,0
B757,,Glue - Blue - 4Ltr
C757,,ea
E757,,26.4
F757,=E757*D757,0
B758,,Primer - Red - 4Ltr
C758,,ea
E758,,23
F758,=E758*D758,0
B759,,Detectable SEWER Marker Tape - 250m
C759,,ea
E759,,75
F759,=E759*D759,0
B760,,100mm AbleFlex Roll 
C760,,ea
E760,,22
F760,=E760*D760,0
B761,,Concrete Mix bag
C761,,ea
E761,,10
F761,=E761*D761,0
F762,=E762*D762,0
B763,,External Sewer Mains fitting
C763,,ea
E763,,520
F763,=E763*D763,0
B764,,Vents Complete
C764,,ea
E764,,230
F764,=E764*D764,0
B765,,Office Drainage mat
C765,,ea
E765,,2800
F765,=E765*D765,0
B766,,Dock Office Drainage Mat
C766,,ea
E766,,950
F766,=E766*D766,0
B767,,misc. 
C767,,ea
E767,,1250
F767,=E767*D767,0
B768,,Overflow Gully 
C768,,ea
D768,,2
E768,,200
F768,=E768*D768,400
B769,,Tundish with HT
C769,,ea
E769,,60
F769,=E769*D769,0
B770,,COS
C770,,ea
E770,,120
F770,=E770*D770,0
B771,,Tundish 
C771,,ea
E771,,61.33
F771,=E771*D771,0
B772,,SIVEL EXPANSION JOINT
C772,,ea
D772,,1
E772,,100
F772,=E772*D772,100
B773,,FWG-130x130 STAINLESS STEEL GRATE WITH 80Ø VERTICAL OUTLET. SPS MODEL Q130/80SR
C773,,ea
D773,,4
E773,,250
F773,=E773*D773,1000
B774,,"FWG/BT - 200x200 PUSH IN BASKET TRAP WITH 316 STAINLESS STEEL GRATE CLASS 'C' SPS MODEL
Q200 SR6-BT WITH FIXED SECONDARY STRAINER"
C774,,ea
E774,,250
F774,=E774*D774,0
B775,,Fire Collars & Misc
C775,,ea
E775,,300
F775,=E775*D775,0
B776,,plaster /slip trap 
C776,,ea
E776,,1200
F776,=E776*D776,0
B777,, Basket Arrestors for Floor Drains
C777,,ea
D777,,5
E777,,350
F777,=E777*D777,1750
B779,,"CONTRACTOR TO LOCATE AND ASSESS EXISTING SEWER PUMP STATION PERFORMANCE, CONDITION AND CAPACITY. CONTRACTOR TO ALLOW ALL COSTS TO RELOCATE AND REINSTATE SEWER PUMP STATION AND ALL ASSOCIATED EQUIPMENT AWAY FROM NEW TRADES BUILDING'S FOOTPRINT (ROK 92 )"
C779,,ea
D779,,0
E779,,8000
F779,=E779*D779,0
B783,,Trade Waste 
B784,,Description
B787,,	110 HDPE (TRADE WASTE DRAIN )
C787,,m
D787,,219
E787,=58/5,11.6
F787,=E787*D787,2540.4
