cell,formula,cached_value
B239,,200mm DICL FL Pipe @ 600
C239,='Material Rates_Master'!B72,ea
E239,='Material Rates_Master'!D72,640
F239,=E239*D239,0
B240,,200mm DICL FL Pipe @ 300
C240,='Material Rates_Master'!B73,ea
E240,='Material Rates_Master'!D73,355.29
F240,=E240*D240,0
B241,,150mm DICL FL Pipe @ 1000
C241,='Material Rates_Master'!B74,ea
E241,='Material Rates_Master'!D74,534.41
F241,=E241*D241,0
B242,,150mm DICL FL Pipe @ 600
C242,='Material Rates_Master'!B75,ea
E242,='Material Rates_Master'!D75,280
F242,=E242*D242,0
B243,,150mm DICL FL Pipe @ 450
C243,='Material Rates_Master'!B76,ea
E243,='Material Rates_Master'!D76,236.47
F243,=E243*D243,0
B244,,150mm DICL FL Pipe @ 300
C244,='Material Rates_Master'!B77,ea
E244,='Material Rates_Master'!D77,178.8
F244,=E244*D244,0
B245,,100mm DICL FL Pipe @ 1000
C245,='Material Rates_Master'!B78,ea
E245,='Material Rates_Master'!D78,362.35
F245,=E245*D245,0
B246,,100mm DICL FL Pipe @ 600
C246,='Material Rates_Master'!B79,ea
E246,='Material Rates_Master'!D79,144.71
F246,=E246*D246,0
B247,,100mm DICL FL Pipe @ 450
C247,='Material Rates_Master'!B80,ea
E247,='Material Rates_Master'!D80,135.88
F247,=E247*D247,0
B248,,100mm DICL FL Pipe @ 300
C248,='Material Rates_Master'!B81,ea
E248,='Material Rates_Master'!D81,76.47
F248,=E248*D248,0
B249,,150mm DICL FL Deadplate
C249,='Material Rates_Master'!B82,ea
E249,='Material Rates_Master'!D82,67.65
F249,=E249*D249,0
B250,,100mm DICL FL Deadplate 
C250,='Material Rates_Master'!B83,ea
E250,='Material Rates_Master'!D83,43.53
F250,=E250*D250,0
C251,='Material Rates_Master'!B84,0
E251,='Material Rates_Master'!D84,0
F251,=E251*D251,0
B252,,200mm PE*DI Gasket Kit Complete
C252,='Material Rates_Master'!B85,ea
E252,='Material Rates_Master'!D85,67.06
F252,=E252*D252,0
B253,,200mm DI*DI Gasket Kit Complete
C253,='Material Rates_Master'!B86,ea
E253,='Material Rates_Master'!D86,46.71
F253,=E253*D253,0
B254,,150mm PE*DI Gasket Kit Complete
C254,='Material Rates_Master'!B87,ea
E254,='Material Rates_Master'!D87,60
F254,=E254*D254,0
B255,,150mm DI*DI Gasket Kit Complete
C255,='Material Rates_Master'!B88,ea
E255,='Material Rates_Master'!D88,42.35
F255,=E255*D255,0
B256,,100mm PE*DI Gasket Kit Complete
C256,='Material Rates_Master'!B89,ea
E256,='Material Rates_Master'!D89,24.71
F256,=E256*D256,0
B257,,100mm DI*DI Gasket Kit Complete
C257,='Material Rates_Master'!B90,ea
E257,='Material Rates_Master'!D90,20
F257,=E257*D257,0
C258,='Material Rates_Master'!B91,0
E258,='Material Rates_Master'!D91,0
F258,=E258*D258,0
B259,,150mm SS Gibault Adapter Coupling
C259,='Material Rates_Master'!B92,ea
E259,='Material Rates_Master'!D92,108.71
F259,=E259*D259,0
B260,,100mm SS Gibault Adapter Coupling
C260,='Material Rates_Master'!B93,ea
E260,='Material Rates_Master'!D93,87.06
F260,=E260*D260,0
B261,,180mm PE GRIPPER Adapter Coupling
C261,='Material Rates_Master'!B94,ea
E261,='Material Rates_Master'!D94,305.88
F261,=E261*D261,0
B262,,125mm PE GRIPPER Adapter Coupling
C262,='Material Rates_Master'!B95,ea
E262,='Material Rates_Master'!D95,182.35
F262,=E262*D262,0
B263,,180mm PE GRIPPER * 150FL Adapter Coupling
C263,='Material Rates_Master'!B96,ea
E263,='Material Rates_Master'!D96,229.41
F263,=E263*D263,0
B264,,125mm PE GRIPPER * 100FL Adapter Coupling
C264,='Material Rates_Master'!B97,ea
E264,='Material Rates_Master'!D97,152.94
F264,=E264*D264,0
B265,,180mm PE GRIPPER Sluice Valve
C265,='Material Rates_Master'!B98,ea
E265,='Material Rates_Master'!D98,690
F265,=E265*D265,0
B266,,125mm PE GRIPPER Sluice Valve
C266,='Material Rates_Master'!B99,ea
E266,='Material Rates_Master'!D99,408.47
F266,=E266*D266,0
C267,='Material Rates_Master'!B100,0
E267,='Material Rates_Master'!D100,0
F267,=E267*D267,0
B268,,Detectable Tape - Fire x 250m
C268,='Material Rates_Master'!B101,ea
E268,='Material Rates_Master'!D101,90
F268,=E268*D268,0
B269,,Alcohol Weld Wipes
C269,='Material Rates_Master'!B102,ea
E269,='Material Rates_Master'!D102,13.5
F269,=E269*D269,0
B270,,Denzo Tape 100mm roll
C270,='Material Rates_Master'!B103,ea
E270,='Material Rates_Master'!D103,27.14
F270,=E270*D270,0
B271,,Black over-wrap tape - roll
C271,='Material Rates_Master'!B104,ea
E271,='Material Rates_Master'!D104,27.14
F271,=E271*D271,0
F272,=E272*D272,0
B273,,FIRE SERVICES - ABOVE GROUND
F273,=E273*D273,0
B274,,Description
C274,='Material Rates_Master'!B107,Unit
B275,,150mm MED DUTY Galv Pipe
C275,='Material Rates_Master'!B108,m
E275,='Material Rates_Master'!D108,43.84615384615385
F275,=E275*D275,0
B276,,100mm MED DUTY Galv Pipe w/RG Ends
C276,='Material Rates_Master'!B109,m
E276,='Material Rates_Master'!D109,28.46153846153846
F276,=E276*D276,0
B277,,100mm Class B Copper Pipe
C277,='Material Rates_Master'!B110,m
E277,='Material Rates_Master'!D110,106.24166666666667
F277,=E277*D277,0
B278,,25mm Class B Copper Pipe
C278,='Material Rates_Master'!B111,m
E278,='Material Rates_Master'!D111,59.82
F278,=E278*D278,0
C279,='Material Rates_Master'!B112,0
E279,='Material Rates_Master'!D112,0
F279,=E279*D279,0
B280,,150mm Galv RG Coupling
C280,='Material Rates_Master'!B113,ea
E280,='Material Rates_Master'!D113,12.83
F280,=E280*D280,0
B281,,100mm Galv RG Coupling
C281,='Material Rates_Master'!B114,ea
E281,='Material Rates_Master'!D114,7.55
F281,=E281*D281,0
B282,,150mm Galv RG TEE
C282,='Material Rates_Master'!B115,ea
E282,='Material Rates_Master'!D115,35.5
F282,=E282*D282,0
B283,,100mm Galv RG TEE
C283,='Material Rates_Master'!B116,ea
E283,='Material Rates_Master'!D116,16.93
F283,=E283*D283,0
B284,,150mm Galv RG BEND 90Deg
C284,='Material Rates_Master'!B117,ea
E284,='Material Rates_Master'!D117,22.85
F284,=E284*D284,0
B285,,100mm Galv RG BEND 90Deg
C285,='Material Rates_Master'!B118,ea
E285,='Material Rates_Master'!D118,10.62
F285,=E285*D285,0
B286,,150mm Galv RG BEND 45Deg
C286,='Material Rates_Master'!B119,ea
E286,='Material Rates_Master'!D119,23.5
F286,=E286*D286,0
B287,,100mm Galv RG BEND 45Deg
C287,='Material Rates_Master'!B120,ea
E287,='Material Rates_Master'!D120,11.4
F287,=E287*D287,0
B288,,150mm Galv RG x 100mm FLANGE Adapt
C288,='Material Rates_Master'!B121,ea
E288,='Material Rates_Master'!D121,30.75
F288,=E288*D288,0
B289,,100mm Galv RG x 100mm FLANGE Adapt
C289,='Material Rates_Master'!B122,ea
E289,='Material Rates_Master'!D122,23.21
F289,=E289*D289,0
B290,,150mm RG Butterfly Valve Geared Wheel
C290,='Material Rates_Master'!B123,ea
E290,='Material Rates_Master'!D123,217.8
F290,=E290*D290,0
B291,,100mm RG Butterfly Valve Geared Wheel
C291,='Material Rates_Master'!B124,ea
E291,='Material Rates_Master'!D124,169.4
F291,=E291*D291,0
C292,='Material Rates_Master'!B125,0
E292,='Material Rates_Master'!D125,0
F292,=E292*D292,0
B293,,150mm H-Pattern Booster Assembly Complete
C293,='Material Rates_Master'!B126,ea
D293,,1
E293,='Material Rates_Master'!D126,2350
F293,=E293*D293,2350
B294,,Booster Cabinet - Compl with doors and stickers
C294,='Material Rates_Master'!B127,ea
D294,,1
E294,='Material Rates_Master'!D127,1155
F294,=E294*D294,1155
C295,='Material Rates_Master'!B128,0
E295,='Material Rates_Master'!D128,0
F295,=E295*D295,0
B296,,100mm Dual Pillar Hydrant Complete_ Flanged Base 1500 High w/landing Valves
C296,='Material Rates_Master'!B129,ea
D296,,1
E296,='Material Rates_Master'!D129,365
F296,=E296*D296,365
B297,,100mm Dual Pillar Hydrant Complete_ RG Base 1500 High w/landing Valves_OPTION
C297,='Material Rates_Master'!B130,ea
E297,='Material Rates_Master'!D130,365
F297,=E297*D297,0
B298,,65mm RG Landing Valve 
C298,='Material Rates_Master'!B131,ea
E298,='Material Rates_Master'!D131,90
F298,=E298*D298,0
B299,,Red caps and chain - suit 65mm QLD Landing valve
C299,='Material Rates_Master'!B132,ea
E299,='Material Rates_Master'!D132,5
F299,=E299*D299,0
B300,,36m Fire Hose Reel w/25mm isolation valve
C300,='Material Rates_Master'!B133,ea
E300,='Material Rates_Master'!D133,125
F300,=E300*D300,0
B301,,"25mm Isolation Ball Valve (for fire hose reel) valve only, with hose nozzle latch"
C301,='Material Rates_Master'!B134,ea
E301,='Material Rates_Master'!D134,39
F301,=E301*D301,0
C302,='Material Rates_Master'!B135,0
E302,='Material Rates_Master'!D135,0
F302,=E302*D302,0
B303,,150mm FL Testable Double Check Valve - Compl. w/Valves
C303,='Material Rates_Master'!B136,ea
E303,='Material Rates_Master'!D136,3100.7
F303,=E303*D303,0
B304,,150mm FL RPZD Valve - Compl. w/Valves
C304,='Material Rates_Master'!B137,ea
E304,='Material Rates_Master'!D137,4237.09
F304,=E304*D304,0
C305,='Material Rates_Master'!B138,0
E305,='Material Rates_Master'!D138,0
F305,=E305*D305,0
B306,,100mm FL Levered Butterfly Vlave
C306,='Material Rates_Master'!B139,ea
E306,='Material Rates_Master'!D139,114.44
F306,=E306*D306,0
B307,,100mm Cu Copper Pipe 
C307,,m
E307,=736/6,122.66666666666667
F307,=E307*D307,0
B308,,100mm Copper Crimp - TEE
C308,='Material Rates_Master'!B140,ea
E308,='Material Rates_Master'!D140,219.36
F308,=E308*D308,0
B309,,100mm Copper Crimp - 90Deg Bend
C309,='Material Rates_Master'!B141,ea
E309,,155.6
F309,=E309*D309,0
B310,,100mm Copper Crimp - 45Deg Bend
C310,='Material Rates_Master'!B142,ea
E310,='Material Rates_Master'!D142,125.77
F310,=E310*D310,0
B311,,100mm Copper Crimp - Straight Socket
C311,='Material Rates_Master'!B143,ea
E311,='Material Rates_Master'!D143,83.25
F311,=E311*D311,0
B312,,100mm Copper Crimp - 100mm FL Adapter
C312,='Material Rates_Master'!B144,ea
E312,='Material Rates_Master'!D144,52.25
F312,=E312*D312,0
B313,,80mm Copper Crimp - TEE
C313,='Material Rates_Master'!B145,ea
E313,='Material Rates_Master'!D145,175.66
F313,=E313*D313,0
B314,,100mm*80mm Copper Crimp - REDUCER
C314,='Material Rates_Master'!B146,ea
E314,='Material Rates_Master'!D146,164.08
F314,=E314*D314,0
C315,='Material Rates_Master'!B147,0
E315,='Material Rates_Master'!D147,0
F315,=E315*D315,0
B316,,32mm Fi Lockable Ball Valve
C316,='Material Rates_Master'!B148,ea
E316,='Material Rates_Master'!D148,77.95
F316,=E316*D316,0
B317,,32mm Cu Crimp * 32mi Adapt
C317,='Material Rates_Master'!B149,ea
E317,='Material Rates_Master'!D149,17.16
F317,=E317*D317,0
B318,,32mm Cu Crimp Coupling Straight
C318,='Material Rates_Master'!B150,ea
E318,='Material Rates_Master'!D150,7.23
F318,=E318*D318,0
B319,,32mm Cu Crimp 90Deg Bend
C319,='Material Rates_Master'!B151,ea
E319,='Material Rates_Master'!D151,14.31
F319,=E319*D319,0
B320,,32mm Cu Crimp 45Deg Bend
C320,='Material Rates_Master'!B152,ea
E320,='Material Rates_Master'!D152,16.24
F320,=E320*D320,0
B321,,32mm*25mm Cu Crimp Reducer
C321,='Material Rates_Master'!B153,ea
E321,='Material Rates_Master'!D153,14.36
F321,=E321*D321,0
B322,,25mm Fi Lockable Ball Valve
C322,='Material Rates_Master'!B154,ea
E322,='Material Rates_Master'!D154,46.94
F322,=E322*D322,0
B323,,25mm Cu Crimp * 25mi Adapt
C323,='Material Rates_Master'!B155,ea
E323,='Material Rates_Master'!D155,8.46
F323,=E323*D323,0
B324,,25mm Cu Crimp Coupling Straight
C324,='Material Rates_Master'!B156,ea
E324,='Material Rates_Master'!D156,5.74
F324,=E324*D324,0
B325,,25mm Cu Crimp 90Deg Bend
C325,='Material Rates_Master'!B157,ea
E325,='Material Rates_Master'!D157,7.7
F325,=E325*D325,0
B326,,25mm Cu Crimp 45Deg Bend
C326,='Material Rates_Master'!B158,ea
E326,='Material Rates_Master'!D158,10.19
F326,=E326*D326,0
C327,='Material Rates_Master'!B159,0
E327,='Material Rates_Master'!D159,0
F327,=E327*D327,0
B328,,150mm Galv 2 Piece Weld-nut Bracket M12
C328,='Material Rates_Master'!B160,ea
E328,='Material Rates_Master'!D160,5.86
F328,=E328*D328,0
B329,,100mm Galv 2 Piece Weld-nut Bracket M12
C329,='Material Rates_Master'!B161,ea
E329,='Material Rates_Master'!D161,4.41
F329,=E329*D329,0
B330,,150 Galv 2 Piece Channel Clip
C330,='Material Rates_Master'!B162,ea
E330,='Material Rates_Master'!D162,5.36
F330,=E330*D330,0
B331,,100 Galv 2 Piece Channel Clip
C331,='Material Rates_Master'!B163,ea
E331,='Material Rates_Master'!D163,4.4
F331,=E331*D331,0
B332,,12mm Galv Threaded Rod
C332,='Material Rates_Master'!B164,ea
E332,='Material Rates_Master'!D164,10.64
F332,=E332*D332,0
B333,,Galv Braced Counter Lever Bracket - 450Long
C333,='Material Rates_Master'!B165,ea
E333,='Material Rates_Master'!D165,20
F333,=E333*D333,0
B334,,003 Padlock
C334,='Material Rates_Master'!B166,ea
E334,='Material Rates_Master'!D166,19.5
F334,=E334*D334,0
B335,,100mm DI*DI Gasket Kit Complete
C335,='Material Rates_Master'!B167,ea
E335,='Material Rates_Master'!D167,20
F335,=E335*D335,0
B337,,FIRE SERVICES - Misc. 
B338,,Description
B339,,Decommisioning Material
C339,='Material Rates_Master'!B171,ea
E339,,1388
F339,=E339*D339,0
B340,,Electrofusion PE Welder 25-250mmPE. Please detail Spec
C340,='Material Rates_Master'!B172,ea
E340,='Material Rates_Master'!D172,0
F340,=E340*D340,0
B341,,PE Butt Welder. Automatic. 125-250mmPE. Please detail Spec - HIRE
C341,,WEEK
E341,,450
F341,=E341*D341,0
B342,,Hand Roll Groover. 65-150mm.
C342,='Material Rates_Master'!B174,ea
E342,='Material Rates_Master'!D174,0
F342,=E342*D342,0
B343,,Delivery - To Rockhampton PIPE LENGTHS as quoted
C343,='Material Rates_Master'!B175,ea
E343,='Material Rates_Master'!D175,2178.48
F343,=E343*D343,0
B344,,Delivery - To Rockhampton Standard/Palletised items
C344,='Material Rates_Master'!B176,ea
E344,='Material Rates_Master'!D176,2178.48
F344,=E344*D344,0
B346,,POTABLE WATER_MAINS & R'Ins
B347,,Description
B349,,200mm Pipe  Kembla - Copper Type B
C349,,m
D349,,135
E349,=46345/135,343.2962962962963
F349,=E349*D349,46345
B350,,200mm copper tee
C350,,ea
D350,,2
E350,,390
F350,=E350*D350,780
B351,,200mm copper 90 deg bend
C351,,ea
D351,,1
E351,,420
F351,=E351*D351,420
B352,,200mm copper connection point
C352,,ea
D352,,1
E352,,800
F352,=E352*D352,800
B353,,125 HDPE PN16 SDR11 - BLUELINE
C353,,m
D353,,237
E353,,34.5
F353,=E353*D353,8176.5
B354,,75 HDPE PE100 PN 16 -Blueline 
C354,,m
E354,,12.31
F354,=E354*D354,0
B355,,63 HDPE PE100 PN 16 -Blueline 
C355,,m
E355,,9.66
F355,=E355*D355,0
B356,,63 HDPE PN12.5 SDR11 - BLUELINE
C356,,m
E356,,4.63
F356,=E356*D356,0
B357,,50 HDPE PE100 PN 16 - BLUELINE
C357,,m
E357,,5.4
F357,=E357*D357,0
B358,,40 HDPE PE100 PN16 Blue Line 
C358,,m
E358,,4.4
F358,=E358*D358,0
B359,,40 HDPE PN12.5 SDR11 - BLUELINE
C359,,m
E359,=354.31/150,2.3620666666666668
F359,=E359*D359,0
B360,,32 HDPE PE100 PN 16 -Blueline 
C360,,m
D360,,38
E360,,2.1
F360,=E360*D360,79.8
B361,,25 HDPE PE100 PN16 - BLUELINE 
C361,,m
D361,,75
E361,,1.22
F361,=E361*D361,91.5
B362,,25 HDPE PN12.5 SDR11 - BLUELINE
C362,,m
E362,,2.43
F362,=E362*D362,0
B363,,EF COUPLER                 125MM (EA)
C363,,m
E363,,1.38
F363,=E363*D363,0
B364,,TEE EQUAL PE100 E/F 125MM
C364,,ea
D364,,8
E364,,22
F364,=E364*D364,176
B365,,TEE PE100 E/F 125*63MM
C365,,ea
E365,,57.75
F365,=E365*D365,0
B366,,EF REDUCER      125 X 90MM
C366,,ea
E366,,139
F366,=E366*D366,0
B367,,EF REDUCER      125 X 63MM
C367,,ea
E367,,104.15
F367,=E367*D367,0
B368,,EF REDUCER      75 X 63MM
C368,,ea
E368,,26.1
F368,=E368*D368,0
B369,,EF REDUCER      63 X 50MM
C369,,ea
E369,,37.5
F369,=E369*D369,0
B370,,EF REDUCER      50 X 40MM
C370,,ea
E370,,35.93
F370,=E370*D370,0
B371,,EF REDUCER      40 X 32MM
C371,,ea
E371,,35
F371,=E371*D371,0
B372,,EF REDUCER      40 X 25MM
C372,,ea
E372,,35
F372,=E372*D372,0
B373,,EF REDUCER      32 X 25MM
C373,,ea
D373,,2
E373,,35
F373,=E373*D373,70
B374,,ELBOW PE100 E/F 125MM X 45D
C374,,ea
D374,,2
E374,,20
F374,=E374*D374,40
B375,,ELBOW PE100 E/F 125MM X 90D
C375,,ea
D375,,5
E375,,50
F375,=E375*D375,250
B376,,HDPE 75mm X 90 D ELBOW 
C376,,ea
E376,,54
F376,=E376*D376,0
B377,,HDPE 63MM X 90 D ELBOW 
C377,,ea
F377,=E377*D377,0
B378,,HDPE 50MM X 90 D ELBOW 
C378,,ea
E378,,15.55
F378,=E378*D378,0
B379,,HDPE 40MM X 90 D ELBOW 
C379,,ea
E379,,15
F379,=E379*D379,0
B380,,Reducing Tee 125mm x 90mm
C380,,ea
E380,,10.87
F380,=E380*D380,0
B381,,Reducing Tee 125mm x 32mm
C381,,ea
D381,,3
E381,,55
F381,=E381*D381,165
B382,,125mm x 25mm reducing Tee
C382,,ea
D382,,1
E382,,35
F382,=E382*D382,35
B383,,Reducing Tee 75mm x 63mm
C383,,ea
E383,,55
F383,=E383*D383,0
B384,,Reducing Tee 75mm x 50mm
C384,,ea
E384,,35
F384,=E384*D384,0
B385,,Reducing Tee 75mm x 32mm
C385,,ea
E385,,35
F385,=E385*D385,0
B386,,Reducing Tee 63mm x 32mm
C386,,ea
E386,,35
F386,=E386*D386,0
B387,,Reducing Tee 50mm x 40mm
C387,,ea
E387,,35
F387,=E387*D387,0
B388,,Reducing Tee 40mm x 25mm
C388,,ea
E388,,35
F388,=E388*D388,0
B389,,Reducing Tee 32mm x 25mm
C389,,ea
E389,,35
F389,=E389*D389,0
B390,,EF Reducer 50mm x 25mm
C390,,ea
E390,,35
F390,=E390*D390,0
B391,,50mm Tee
C391,,ea
E391,,26
F391,=E391*D391,0
B392,,40mm Tee
C392,,ea
E392,,35
F392,=E392*D392,0
B393,,32mm Tee 
C393,,ea
E393,,10.87
F393,=E393*D393,0
B394,,HDPE 32mm X 90 D ELBOW 
C394,,ea
D394,,2
E394,,35
F394,=E394*D394,70
B395,,HDPE 25mm X 90 D ELBOW 
C395,,ea
D395,,1
E395,,20
F395,=E395*D395,20
B396,,HDPE 25mm X 45 D ELBOW 
C396,,ea
E396,,20
F396,=E396*D396,0
B397,,25mm Tee
C397,,ea
D397,,2
E397,,25
F397,=E397*D397,50
B398,,"PE MAXI STUB FLANGE W/SS BK RING 125X 4"" (EA)"
C398,,ea
E398,,35
F398,=E398*D398,0
B399,,SLUICE VALVE PN16 T/D ACC FLNGD 100MM
C399,,ea
E399,,102.5
F399,=E399*D399,0
B400,,Valve Box - Cast Iron - Rectangle - Large - HD
C400,,ea
E400,,235
F400,=E400*D400,0
B401,,SADDLE TAPPING EF 125PE X 25PE
C401,,ea
E401,,100
F401,=E401*D401,0
B402,,SADDLE TAPPING EF 125PE X 32PE
C402,,ea
D402,,1
E402,,47.41
F402,=E402*D402,47.41
B403,,SADDLE TAPPING EF 125PE X 63PE
C403,,ea
E403,,41.69
F403,=E403*D403,0
C404,,ea
E404,,85.55
F404,=E404*D404,0
F405,=E405*D405,0
B406,,Detectable WATER Marker Tape - 250m
C406,,ea
E406,,70
F406,=E406*D406,0
B407,,WIPES WELDING PLASSON XL (120 PK)
C407,,ea
E407,,19
F407,=E407*D407,0
B408,,Paint Pen - WHITE
C408,,ea
E408,,16
F408,=E408*D408,0
B409,,100 Cu Above Grnd 
C409,,m
E409,,40.21
F409,=E409*D409,0
B410,,50 Cu Above Grnd
C410,,m
E410,,32
F410,=E410*D410,0
B411,,32 Cu Above Grnd
C411,,m
E411,=119.88/6,19.98
F411,=E411*D411,0
B412,,32mm x25mm reducing tee
C412,,ea
E412,,16.33
F412,=E412*D412,0
B413,,25 Cu Above Grnd
C413,,m
E413,,17.52
F413,=E413*D413,0
B414,,B-PRESS WATER EQUAL TEE  32MM (EA)
C414,,ea
E414,,15
F414,=E414*D414,0
B415,,B-PRESS WATER ELBOW         90DEG X 25MM (EA)
C415,,ea
E415,,7.17
F415,=E415*D415,0
B416,,B-PRESS WATER EQUAL TEE  25MM (EA)
C416,,ea
E416,=82/6,13.666666666666666
F416,=E416*D416,0
B417,,20 Cu Above Grnd
C417,,m
E417,=82/6,13.666666666666666
F417,=E417*D417,0
B418,,B-PRESS WATER EQUAL TEE  20MM (EA)
C418,,ea
E418,,6.88
F418,=E418*D418,0
B419,,50mm Cu 10mm Nut Clip
C419,,ea
E419,,1.4
F419,=E419*D419,0
B420,,32mm Cu 10mm Nut Clip
C420,,ea
E420,,1.38
F420,=E420*D420,0
B421,,25mm Cu 10mm Nut Clip
C421,,ea
E421,,1.32
F421,=E421*D421,0
B422,,20mm Cu 10mm Nut Clip
C422,,ea
E422,,1.24
F422,=E422*D422,0
B423,,10mm Zinc Threaded Rod
C423,,m
E423,,5.1
F423,=E423*D423,0
F424,=E424*D424,0
F425,=E425*D425,0
B426,,Kembla copper  WATER ELBOW         90DEG X 32MM (EA)
C426,,ea
E426,,14.31
F426,=E426*D426,0
B427,,Kembla copper  WATER ELBOW        90DEG X 25MM 
C427,,ea
E427,,4.58
F427,=E427*D427,0
B428,,Kembla copper  WATER ELBOW        90DEG X 20MM 
C428,,ea
E428,,4.58
F428,=E428*D428,0
F429,=E429*D429,0
F430,=E430*D430,0
F431,=E431*D431,0
A432,,HIDDEN
F432,=E432*D432,0
B433,,63mm E/F PE 90 Deg Elb
F433,=E433*D433,0
B434,,63mm E/F PE 45 Deg Elb
C434,,ea
E434,,13.5
F434,=E434*D434,0
B435,,63mm E/F PE TEE
C435,,ea
E435,,13.5
F435,=E435*D435,0
B436,,63x40x63 E/F PE TEE
C436,,ea
E436,,9.5
F436,=E436*D436,0
B437,,63x32x63 E/F PE TEE
C437,,ea
E437,,18.5
F437,=E437*D437,0
B438,,63x25x63 E/F PE TEE
C438,,ea
E438,,18.5
F438,=E438*D438,0
B439,,63mm E/F PE Coupling
C439,,ea
E439,,6
F439,=E439*D439,0
B440,,63x40 E/F PE Reducer Coupling
C440,,ea
E440,,5.5
F440,=E440*D440,0
B441,,63x32 E/F PE Reducer Coupling
C441,,ea
E441,,17.5
F441,=E441*D441,0
B442,,63x25 E/F PE Reducer Coupling
C442,,ea
E442,,16.5
F442,=E442*D442,0
B443,,63PEx50Fi E/F PE Adapter
C443,,ea
E443,,2.5
F443,=E443*D443,0
B444,,63PEx50Mi E/F PE Adapter
C444,,ea
E444,,43.5
F444,=E444*D444,0
B445,,63PEx50Fi E/F PE Tramsiton Union
C445,,ea
E445,,43.5
F445,=E445*D445,0
B446,,63PEx50Mi E/F PE Transition Union
C446,,ea
E446,,45.5
F446,=E446*D446,0
B447,,40mm E/F PE 90 Deg Elb
C447,,ea
E447,,76
F447,=E447*D447,0
B448,,40mm E/F PE 45 Deg Elb
C448,,ea
E448,,11.5
F448,=E448*D448,0
B449,,40mm E/F PE TEE
C449,,ea
E449,,11.5
F449,=E449*D449,0
B450,,40x32x40 E/F PE TEE
C450,,ea
E450,,12
F450,=E450*D450,0
B451,,40x25x40 E/F PE TEE
C451,,ea
E451,,18.5
F451,=E451*D451,0
B452,,40mm E/F PE Coupling
C452,,ea
E452,,19.5
F452,=E452*D452,0
B453,,40x32 E/F PE Reducer Coupling
C453,,ea
E453,,4.5
F453,=E453*D453,0
B454,,40x25 E/F PE Reducer Coupling
C454,,ea
E454,,10.5
F454,=E454*D454,0
B455,,40PEx32Fi E/F PE Adapter
C455,,ea
E455,,14.5
F455,=E455*D455,0
B456,,40PEx32Mi E/F PE Adapter
C456,,ea
E456,,28.5
F456,=E456*D456,0
B457,,40PEx32Fi E/F PE Tramsiton Union
C457,,ea
E457,,29.5
F457,=E457*D457,0
B458,,40PEx32Mi E/F PE Transition Union
C458,,ea
E458,,36
F458,=E458*D458,0
B459,,32mm E/F PE 90 Deg Elb
C459,,ea
E459,,54
F459,=E459*D459,0
B460,,32mm E/F PE 45 Deg Elb
C460,,ea
E460,,10.5
F460,=E460*D460,0
B461,,32mm E/F PE TEE
C461,,ea
E461,,10
F461,=E461*D461,0
B462,,32x25x32 E/F PE TEE
C462,,ea
E462,,5.5
F462,=E462*D462,0
B463,,32mm E/F PE Coupling
C463,,ea
E463,,18
F463,=E463*D463,0
B464,,32x25 E/F PE Reducer Coupling
C464,,ea
E464,,4.5
F464,=E464*D464,0
B465,,32PEx25Fi E/F PE Adapter
C465,,ea
E465,,6.5
F465,=E465*D465,0
B466,,32PEx25Mi E/F PE Adapter
C466,,ea
E466,,25.5
F466,=E466*D466,0
B467,,32mm E/F PE End Cap
C467,,ea
E467,,22.5
F467,=E467*D467,0
B468,,32mm E/F PE End Plug
C468,,ea
E468,,8.5
F468,=E468*D468,0
B469,,25mm E/F PE 90 Deg Elb
C469,,ea
E469,,6.5
F469,=E469*D469,0
B470,,25mm E/F PE 45 Deg Elb
C470,,ea
E470,,10.5
F470,=E470*D470,0
B471,,25mm E/F PE TEE
C471,,ea
E471,,0
F471,=E471*D471,0
B472,,25mm E/F PE Coupling
C472,,ea
E472,,4.5
F472,=E472*D472,0
B473,,25PEx25Fi E/F PE Adapter
C473,,ea
E473,,4
F473,=E473*D473,0
B474,,25PEx25Mi E/F PE Adapter
C474,,ea
E474,,17
F474,=E474*D474,0
B475,,25PEx20Fi E/F PE Adapter
C475,,ea
E475,,17.5
F475,=E475*D475,0
B476,,25PEx20Mi E/F PE Adapter
C476,,ea
E476,,4.5
F476,=E476*D476,0
B477,,25mm E/F PE End Cap
C477,,ea
E477,,2
F477,=E477*D477,0
B478,,25mm E/F PE End Plug
C478,,ea
E478,,8.5
F478,=E478*D478,0
A479,,HIDDEN
C479,,ea
E479,,4
F479,=E479*D479,0
B480,,100mm CU Crimp 90 DEG FxF Elbow
F480,=E480*D480,0
B481,,100mm CU Crimp 45 DEG FxF Elbow
C481,,ea
E481,,137
F481,=E481*D481,0
B482,,100mm CU Crimp Tee
C482,,ea
E482,,139.5
F482,=E482*D482,0
B483,,100x50x100 CU Crimp Tee
C483,,ea
E483,,183
F483,=E483*D483,0
B484,,100x50 CU Crimp Reducer
C484,,ea
E484,,184.5
F484,=E484*D484,0
B485,,100mm CU Crimp Repair Coupling
C485,,ea
E485,,56
F485,=E485*D485,0
B486,,100mm CU Crimp Coupling
C486,,ea
E486,,103
F486,=E486*D486,0
B487,,100Cu x 100Flange CU Crimp Coupling
C487,,ea
E487,,95
F487,=E487*D487,0
B488,,50mm CU Crimp 90 DEG FxF Elbow
C488,,ea
E488,,99.5
F488,=E488*D488,0
